f_CA_bf,f_CA_mz,f_gr_ref,f_ep,V_D_ref,V_U_ref,K_D_ref,K_U_ref,r_ed_ref,E_V,E_K,psi_Rth,D_0,r_md_ref,f_mr
0.119676113787107,0.093925276666414,0.847081689790357,0.15087996202922,1.66452400230495,0.341760053974204,65538.443708769,666.72548713833,0.00877975362965793,66.2809700406855,60.4425584217533,17012.3719297349,8.91950914826104,0.00212941840602432,0.736091738237999
0.669188554408494,0.768253653889988,0.525873535171151,0.34863646314089,1.54746912748399,1.89421267942933,118073.211278347,752.067360670176,0.00911748459834077,60.1001970702084,52.6838360906113,11527.841506456,7.98498080709414,0.0027560978243375,0.942641163858399
0.257700477229664,0.00407951141241938,0.829598144326708,0.310588787370012,1.36964079526525,1.12730858797084,121400.72288157,795.69405870032,0.00493170032848297,65.2457466970198,84.8313557382207,14615.4585601762,1.19288207642967,0.00518634905222887,0.732005906615034
0.281611063577933,0.115085735453758,0.73872582693689,0.256911199413028,0.440926927286317,1.26864243330241,84205.7717857417,41.9309980179993,0.000237823535118555,74.6867799408501,61.966708879685,11723.8385367673,2.46779367923248,0.00340501306378641,0.544921548711695
0.664356665329076,0.892375992899761,0.711280131492764,0.339654357523802,1.98759896243836,0.72217964086947,185501.545250416,391.09428756103,0.0081799783351335,109.411101021338,79.9048127417918,12404.2871175567,7.69313566215546,0.00138903906669284,0.829054128186777
0.45528881470277,0.86369790417375,0.764845995611045,0.340716007114975,0.592514674550202,1.78170650475309,104487.230351754,825.779625129582,0.00688790458160727,63.9659739613067,56.3645152477548,14896.6491862666,9.52151912183617,0.00784538138480098,0.454311418424873
0.625651890935842,0.687092640881892,0.553706754675135,0.0887141074051219,1.95621067200529,1.50804633519908,85711.3034328446,116.037843843187,0.00972200348631381,87.2800864000805,82.3948102663271,16759.6377045847,2.52772956405254,0.00406431173949135,0.631637865378382
0.143272629584419,0.591039913927671,0.614905342838261,0.12692465688342,1.73813405151484,0.301084870070498,259487.612108653,322.500130224433,0.00667783520624812,93.2869755671127,41.2262557081413,10685.8746146085,6.95736667613266,0.00419539039790886,0.122273607282341
0.170346919953357,0.267459883638658,0.65596999260725,0.0294382070700149,1.09876435851899,1.58454511504024,78984.5266579185,901.996407658337,0.00130044509163748,113.52825687055,73.9262639658991,19629.3913060566,3.02493382021622,0.000552749157221173,0.513479073152877
0.833711580225499,0.186787185245194,0.550278598820092,0.299577447185977,1.51755962276442,1.70189283840146,259234.143043752,90.6888377547488,0.00355959997114111,116.641494848556,109.243663206464,17561.2847537035,0.203473774569342,0.00235339476975694,0.812053930651164
0.178290217649192,0.586248353524134,0.596128951951512,0.0584593217420997,1.42602912868734,0.740107636905927,63920.9124634275,588.632370978873,0.00637621499602625,58.3019971519709,72.9909701324068,15688.7867091224,6.90270857308595,0.00388884230887517,0.0361251641653012
0.646068647158099,0.406093188019004,0.580941942301462,0.143250190540315,0.788509627783438,0.645932532429858,296864.631107938,691.247760706853,0.00362971984719744,78.4126382871764,65.3401943331119,15557.880167244,6.69352109385887,0.00555271757283094,0.56862613296113
0.11209899998107,0.274897871601861,0.662085881069768,0.202043382197646,1.76718031268572,0.318193110746285,275569.08862791,166.526478692564,0.00250561367406929,65.6674397413852,105.593640483916,12918.4516993118,6.06451379452785,0.00510417854987476,0.350131968794996
0.130210533325095,0.968256039123517,0.787240840309416,0.308338994867527,1.40665941407161,0.649581130294199,26949.513668986,957.90481807923,0.00457353709745451,77.8791564317886,45.5897322311066,15369.9815316126,2.9705370505082,0.00244822656998776,0.040485305549344
0.250695892198943,0.452320009605028,0.589251292260364,0.463653686398817,0.12730071600168,0.482330856481125,298900.466152094,30.9873029234065,0.00901566697849096,82.8239138644654,93.7609037829097,11020.0162183493,3.53066632199008,0.00471799656354303,0.281246371351322
0.871709713946795,0.429209891790524,0.688341162565164,0.280755121938139,1.45011753454071,0.750550145936804,283605.754413875,20.0520940598638,0.00430126057257156,100.927172793238,23.0167206560727,14957.8274775064,4.0695654303846,0.00862074455028311,0.937721423530439
0.527031035003951,0.0491303455969319,0.504674228773452,0.0855231324804737,0.837112847371539,1.56232098573037,266250.436778576,789.71152070138,0.00194954283116835,82.0622677847277,91.8376673511229,16261.9690553984,4.26084697611094,0.00522639638886049,0.424032284378866
0.637201266948134,0.436419573528692,0.820817032128572,0.351055774260827,0.0302254170911852,0.672797741589486,230038.429688336,851.703498194101,0.00118092977205382,85.0724564634962,80.5361773848999,11183.2444030326,3.80849151468254,0.00429216211446696,0.44059965217011
0.313763746171491,0.497996402662247,0.529755033307243,0.147220122838172,0.349940776468278,0.02659312975707,24016.5794017725,214.748017391686,0.00309131827152953,94.9073949432466,27.30277172965,18877.1846576128,9.15664209083957,0.00357132295501907,0.184542876075022
0.362828929127427,0.699955190829933,0.840839473938569,0.468664973505889,1.56549079850062,1.24779242530155,172324.370872392,620.341078141508,0.00139667855227068,71.0220159450546,118.103904163232,18024.8219156638,5.35463353414601,0.000291348336861213,0.209017386719817
0.346676264192211,0.241691764215939,0.591080885523814,0.437684098498994,1.25676750193569,1.29998075948216,205222.049935418,107.578956431864,0.00924295929560598,76.4374838334508,21.1697734852787,16644.0640970599,9.67334953077557,0.00766501975515645,0.129376317691477
0.155285098611843,0.0374631834658794,0.775675896923873,0.122597558962037,1.89258831328393,0.383156901907432,40255.3868427407,175.204674495181,0.00595233669053365,58.8039177270373,100.769878419116,14494.6566226427,1.82488019399694,0.00795595406350845,0.0274095054899808
0.546634953833884,0.717339484689292,0.80865432684659,0.427187667007344,1.46452433480341,1.68274412991558,220334.644779726,868.697530108357,0.00804776643744619,72.5585449794307,24.1707727722824,19861.9346265914,5.68865201500524,0.0063803853068779,0.624140788471047
0.0388901599589735,0.743073775302619,0.715348704344477,0.0769934536692733,0.643562199425395,1.82555071826922,36953.0185106443,941.134050351424,0.00785730702294272,56.5423355864827,112.251661626156,14285.9362528194,0.781900576976128,0.00804329595704672,0.0585748170998413
0.491916146563366,0.348711452332791,0.666419439699734,0.1206191390813,1.3597835885969,0.880202612537681,179717.135897418,607.378161826667,0.0069644310122001,118.559571987507,54.7205371507443,11414.1523058759,9.28433047850616,0.00315709615579997,0.958296067374153
0.0610003684996627,0.905677853554953,0.62636950305989,0.362324953633938,0.535509123347374,0.855352551291743,60049.9477434671,204.034640921389,0.00896011699090013,111.609914359986,44.9617113964632,15025.5418024026,4.05371480541071,0.00859929761377471,0.175334782412695
0.438632821871666,0.192924102749676,0.559484538847813,0.38424711472773,1.97122112352005,0.224668714120216,155030.892330268,966.244451184235,0.0021674732136105,107.431046619127,39.6943441999611,14707.8876488609,5.56521685526636,0.0017165291873242,0.855533675668435
0.333334660993656,0.173415109314956,0.610207995366072,0.458208476472723,0.0622815152107505,0.0709858648551628,50892.9362101713,220.317208212723,0.000786723214647477,57.2994806304807,64.4778592728544,19089.8647472495,2.01093383690389,0.00575919505890496,0.221864560210844
0.0799725468792021,0.0195924277277663,0.769064612524002,0.318675846026875,0.178227707924764,0.99403526378402,197495.358884009,289.880823727295,0.00935477147228886,53.0755073720822,96.1351751119364,13842.6373476628,0.956929351157509,0.0025724099740942,0.319040986064449
0.778708485041047,0.988716197526082,0.82826090974675,0.0708408200738579,0.294606831891742,1.47454067791468,115240.465209028,651.82412525524,0.0020662780234847,84.4842344067525,69.3998965541832,17440.7984266523,4.20292795324954,0.00480718575626232,0.0815446795121301
0.00973461434966885,0.606936740775127,0.736017720717471,0.484715522160165,0.869798089573975,1.10620686262434,273495.116142835,471.748543606006,0.00643597722369023,80.1295474740211,103.487238163128,10369.1180219408,7.36316141595878,0.00462896884613351,0.820661220527999
0.696258918639505,0.514828679978382,0.784661633665557,0.243848479196406,0.414820393157657,0.594791639134125,138545.043976209,415.129084235077,0.0058143938581761,69.2830416731071,71.5144666957203,17318.7260248,3.18692735311482,0.00677587718523832,0.414529888554523
0.0829831504826434,0.937826604978181,0.637725010127178,0.390681604037629,0.559357555705961,0.901642756872578,109626.672774833,261.827760811439,0.00268388211063796,60.5133122252999,43.0326611599885,19751.9880282693,2.80199018970132,0.00729764990399315,0.385183562449738
0.84348516022414,0.162247897891793,0.646402704862878,0.418372600300401,0.700798341157543,1.76555460230941,212749.562978069,185.773421527555,0.00563682963783965,67.4187364506535,94.6875602980144,19915.1591412025,7.81389763617841,0.00906369593180083,0.902762437304296
0.485237246488687,0.308401449937373,0.750868023875868,0.232718393428545,1.17013168486077,0.620915875816718,252762.743671145,406.12480118521,0.00608324104391818,108.164762039622,89.3198505698238,11274.5626554824,4.86690897507407,0.00495855856223509,0.872071810058411
0.563596057032701,0.851267247619107,0.724629358842154,0.114342332565945,0.651113533984451,0.0425309595570667,289584.141010395,923.056916747622,0.00398194909278238,102.931157457386,22.5430136250798,11863.9628319535,5.1381681817302,0.0098497756635227,0.24614275942985
0.575745510470588,0.7021145087271,0.514161256788182,0.446320824983215,0.987515078251925,1.96982502830618,150011.848893738,191.63026179456,0.00956960003733821,51.5964658725541,35.6084046689793,13097.9972933186,8.51376747691887,0.000356363660924626,0.40647730387277
0.877026261959458,0.440731151863001,0.652812533414341,0.497005536526665,0.51260959783711,0.131645450588129,194881.901450944,800.17794411924,0.00291945798856081,91.0944338392699,111.892808654578,19534.0966424439,1.611836123785,0.00659027857326847,0.900377089688042
0.796116182532627,0.955592778481077,0.747383877249435,0.366237354269878,0.209807925538369,1.9335405252696,58891.3653366501,518.453136348966,0.00843245461119232,79.5599212630885,74.0121991492342,12828.1258767936,8.6557642347943,0.00581544457764982,0.145027886199625
0.519988306821557,0.105605261020828,0.632240982087911,0.407058405846807,1.11121203371435,1.55817571137275,173876.203216705,992.788428241911,0.000444763812757377,50.4723847310757,104.690017334418,11628.2633469906,0.619900626062648,0.00684365362990852,0.74934946732074
0.202272894852329,0.159409577236511,0.760571630962193,0.472947879441648,0.309490455719084,1.17039252398645,286568.337871484,730.221880801943,0.00821401570594327,61.8391738323495,42.1796514042653,12687.649922492,8.05777331668232,0.00824624084666993,0.549294094751822
0.819180101083824,0.922464596240316,0.518115674931789,0.193147984691404,0.379407782780658,0.10720855857709,213430.527895596,760.822692025729,0.00254089327485533,63.1380012175767,81.4554444963578,17844.5253513521,0.795696991098346,0.00188353305981078,0.768710017454159
0.471969163733069,0.252781558663119,0.602859310608939,0.301190666036704,0.920540432605823,0.36269330826113,160337.61473794,536.533557430163,0.00468988463241681,98.4749224879779,46.9852688827086,19499.9002663419,4.72022187028592,0.00196679493427028,0.706191983601497
0.412694983518915,0.127376222074963,0.569528825953486,0.0958496267735539,0.461483312739898,1.74892757342956,131126.754950034,232.557626693553,0.00169328365087148,101.470988336741,38.9556137623731,15796.5272186324,7.10778364960384,0.00326869629185062,0.295954294826882
0.278527979153674,0.97095947425114,0.722470422182349,0.255214168535899,1.21647585112259,0.260299773070705,235761.544629699,893.213433962731,0.00945798760846988,54.0189211414894,92.7921392621938,10033.2524359459,2.62754803207424,0.00745503296618613,0.536804618446715
0.194152893058956,0.578298864294775,0.705611333929584,0.210062496994413,1.39447023968084,1.80175374230465,231054.765895894,155.526508697364,0.00286816735928925,89.1769546947442,25.6087501021102,17186.3269252935,9.3915140435528,0.00459088430466177,0.762378097282164
0.789418143345974,0.411552548508625,0.623138461175258,0.432676756671646,0.950770587086235,0.187882394374278,54144.698393275,643.361329134049,0.00555977258748487,70.5984996283427,99.0361009393819,13189.8367209593,7.61220184959401,0.00990563237022033,0.922060966340918
0.551380625094054,0.536947057647631,0.732594033187139,0.047033934250921,0.478869403686654,0.533732484564581,106494.236233854,274.211467696937,0.00154169476446116,76.688064820203,34.8507687665988,18602.4780861335,1.3265325407628,0.000746428253360698,0.601522398880729
0.0291312591768801,0.222012709265109,0.699620572777465,0.159759003068088,1.31088304493604,1.05190704707033,45283.7783070048,383.173193859664,0.00857615939016088,81.2228197421413,66.9587570140138,10990.3186873998,0.122381574055646,0.00951216342225361,0.0662246875889599
0.444266904403456,0.332116161591839,0.500865757416468,0.0339595246361848,1.6048046984954,1.38405864346195,132729.035011656,132.438356409283,4.20725007378496e-05,55.825823730533,102.032568303635,15260.7532823458,5.91431397576421,0.00263883829726144,0.588249905779073
0.894168281956343,0.798554284176789,0.755449701225385,0.237380006436964,0.756264599214494,0.910529055233346,164645.534300059,562.442267502183,0.00617696474688854,71.9451864149887,119.044272970175,13637.1299033985,9.08633627206716,0.00926189526031422,0.789642911128141
0.102347760493169,0.720010204261635,0.668573726261617,0.374662578293376,0.243196903790999,0.395011440215097,100822.985094972,593.64014202608,0.00792251994722181,62.1662760308478,78.0280694128014,10527.6934828842,1.50484673111816,0.00886213388295139,0.527139439976262
0.806713051151019,0.372357568969019,0.798023628555588,0.328211904881098,0.855282142586471,0.508186224894482,217802.99916605,26.2098439283438,0.00518976751651485,88.4431171711534,31.5828914211597,17912.9349385854,5.84079721999541,0.0022104791436475,0.920062870548945
0.67975023259758,0.134593015697319,0.676473095744383,0.162940381816225,0.200976374185621,1.72612222025036,30763.5084578302,933.163571250265,0.00317698743384834,51.0617943347199,95.0686163729988,13541.4899909403,6.44209234070592,0.00114627060790765,0.235426298159128
0.431506697212346,0.569342015336733,0.548570808226359,0.0730955699647358,1.65678242194052,1.15892383012914,70332.0527106756,251.647294383582,0.000930601569478144,70.0791245518951,53.8528700831812,13990.6360169407,1.08704713759245,0.00566174210315004,0.365756404960295
0.857529145584907,0.758929687794298,0.769906530799344,0.183661123130666,0.0706459972145036,0.206770320942206,224166.042826604,368.455049730395,0.00333908733667098,54.2465254285606,58.6478921333328,10890.8219503704,3.10305360342609,0.00843918152125457,0.32903354238458
0.292153899814468,0.783133321423084,0.698330921479501,0.094449395708153,0.139989603319881,1.20060468634835,226654.25261918,884.966119142897,0.00673425260260408,104.026672137575,117.449569436256,14512.4273041496,0.554903913178714,0.00771450005201742,0.610224663927546
0.302356302845059,0.825070684161037,0.512198223668151,0.189543692054288,1.19394499118621,1.20521200982821,126476.67411177,745.138969997918,0.00967145126722311,116.099095913256,108.733356207144,10463.37961026,9.50231728448765,0.00716361709716096,0.499189160255389
0.592029379002051,0.618137929637451,0.834075183188543,0.321932914153498,0.768596716518793,1.23327433255415,44274.6330225607,521.998813438327,0.000511593705046899,105.320068051713,63.0764881810173,11370.8489223616,2.7067231355675,0.00735060290036756,0.0130096571031958
0.601697964169783,0.94797213362297,0.620136995136272,0.102534156643639,0.713166394600272,1.95121013009362,96899.3863624521,989.572379122715,0.0018661570580177,111.324585390603,40.9501133102458,14110.5231547728,4.5219666281098,0.0064040039239658,0.0783252750785556
0.401455283733783,0.483028002320789,0.730192513918504,0.388949882735852,1.33113900302376,1.03621581039878,247072.971108765,127.275184139434,0.00655381314087003,79.1709809581516,51.0775913414545,15454.3568234192,6.74212898926088,0.00810830756333647,0.0895019345281646
0.732176983105252,0.358719030481297,0.523867694205488,0.211738623711255,1.01036963028153,1.34238993150133,141526.585896383,712.763881255303,0.00703083289429923,96.9899065599777,115.643797266996,18304.0039567044,1.17325997873745,0.00945979844889736,0.394094267125055
0.0944575516786426,0.202105870866217,0.823679180217907,0.286763551596119,1.06023319397354,0.807068269050657,279192.121637799,318.82093176046,0.00737647777378636,92.2268347766716,59.7872420053463,11969.4472041447,2.17340333707514,0.00966568499775848,0.474067988750059
0.374427150506526,0.524983869188,0.709864139899029,0.0407237582338089,1.15124637534579,0.556455599049409,112733.253989671,80.2275928549282,0.00443323018432828,114.241960514546,36.9495430714451,12374.3306260323,3.64173874081136,0.00669480098186091,0.661108654977288
0.81087485645595,0.547640593729448,0.695163446422899,0.023758851210603,1.62385178038706,0.571313545403117,73984.1868337942,78.2751102902607,0.00175423974793744,75.3370217856485,28.2785813489463,18737.5417293049,3.39935890342691,0.000624615489234752,0.264902032832336
0.235065776106203,0.143826388388406,0.660384629863082,0.334564307892846,1.92549535600061,1.46127813401113,125824.167125113,543.587463082905,0.00436652604234805,106.526425676164,70.5243222375866,14356.4778248314,8.60948960679211,0.00753758582417604,0.154612524597021
0.265597260777606,0.992565503644291,0.565147573911701,0.002297477759826,1.81261851041291,0.689671271737386,262613.159938529,723.630172961404,0.00379914621969615,55.2851196395,87.0161413094029,15883.9191938518,3.94689261123305,1.04374818059383e-05,0.881849361377722
0.353999407325406,0.081314851322677,0.757933349483996,0.0410362205653475,1.87927251211763,1.6192239911373,208453.841399029,508.281829966502,0.00770031080696543,112.459436572227,98.6126650266815,13458.6265290156,9.70548182106204,0.000126504495734605,0.655541560995393
0.216775844751159,0.50574469892541,0.791749723764835,0.178961951946579,0.889150948728924,1.533565756297,92383.6014800239,494.299353027223,0.00508589212751505,119.163453037501,20.1381366106216,14014.9654926267,8.18410091054346,0.00106026525036136,0.227208533623489
0.580898456503172,0.818344983533025,0.532619673420442,0.358603510868142,0.28628118005055,0.83010381741568,72245.8785416558,557.539554976287,0.00223585263908273,110.209701698693,90.5646768836305,18967.2407245496,0.402031114353333,0.00208770343757791,0.56373525177883
0.767799050639151,0.830753737655468,0.8124627926182,0.478102740594647,0.569813605309604,0.463030974300276,147393.417288782,912.101004677042,0.000890084059231891,89.6854745592223,67.2208193382248,17658.7254292099,8.39078037421545,0.000459454206660832,0.307471075604716
0.726172122581396,0.398609090405516,0.606650379343657,0.221530702850269,1.78311329738493,1.08457504475128,90717.2719837632,372.054612548795,0.00525787235801262,84.2141518111341,49.8968842565082,12098.375783395,7.90862336184294,0.00293936499826922,0.115630428968742
0.763480858205119,0.239639690730255,0.692395918614697,0.44172546068355,0.818112278500199,0.270820009549754,240570.164103364,835.176994358582,0.00346524227175291,68.6095140610356,75.1420541573316,16516.2626817357,1.6972275767203,0.00932851884241407,0.107832296151156
0.685785431130789,0.73820454655448,0.599058327737031,0.0109748250598926,1.07225563577178,1.49729280176547,294124.419774394,819.240938096832,0.000398220231384109,83.2845608929638,30.7919107079506,19187.922286219,4.99297787286597,0.000944330681907223,0.720638300909707
0.617558171943063,0.77989348965697,0.507381730425404,0.490948075387366,0.0967916494162055,1.64601614195714,202372.349374834,304.435057082559,0.00390106450769335,96.8757996121189,116.967488947324,17248.0327346828,9.84667204750236,0.00123539618733476,0.165299367735395
0.0504843660020269,0.649234413763043,0.845172734254622,0.131286515497784,1.49131620373146,1.43911871772832,99201.5619565267,69.9732860597819,0.00144481786626489,117.698091267701,110.232783925952,15140.7501677517,2.30622411119589,0.0091839154345413,0.336122094779927
0.712950923552737,0.656237693701405,0.542571847256622,0.420489397011288,1.69836475036892,1.30761808959229,244285.109918867,670.151490244201,0.00470633769841555,103.400316154491,76.773621332366,16100.9561661631,4.76659533063695,0.00159037674245771,0.850308484882815
0.609803554227809,0.362926961844787,0.561747740784893,0.271278279279259,0.971199844200257,1.35671094503712,270766.086494317,972.162886735709,0.00717802053095575,114.994209241937,114.454993241932,18574.1689818446,8.83495896523795,0.00876831364044482,0.776599293242907
0.754943168151425,0.461973794468213,0.573885029786849,0.400458856321475,0.618891803234117,0.490043387535657,182310.252236645,7.6676864474914,0.000670647236445616,64.49386109279,68.990850768052,17727.9327444034,3.75711614116677,0.00304112787580506,0.20058911894518
